Date,Open,High,Low,Close,Volume,Change
2020-11-06,30150,30600,29700,29800,840267,-0.005008347245408995
2020-11-09,30150,30600,29800,30550,1063130,0.025167785234899265
2020-11-10,31400,32350,30950,32150,2380965,0.05237315875613757
2020-11-11,32400,32900,32100,32600,1548667,0.013996889580093264
2020-11-12,32250,32700,31700,32450,1232937,-0.004601226993865004
2020-11-13,32200,32400,31800,32000,717446,-0.013867488443759624
2020-11-16,32450,33200,32300,33100,1302204,0.034375000000000044
2020-11-17,33450,33550,32250,32400,1190360,-0.02114803625377648
2020-11-18,32300,32600,31800,32300,678868,-0.0030864197530864335
2020-11-19,32300,32350,31700,31900,659115,-0.012383900928792602
2020-11-20,31900,32250,31600,31850,639380,-0.0015673981191222097
2020-11-23,31600,33300,31350,33150,1384830,0.04081632653061229
2020-11-24,33600,34350,32900,33200,1404144,0.0015082956259426794
2020-11-25,33600,34450,33100,33700,1682542,0.015060240963855387
2020-11-26,33700,33950,32750,33050,855763,-0.01928783382789323
2020-11-27,33000,33600,32800,33100,555381,0.001512859304084735
2020-11-30,33000,33400,31800,31800,1322583,-0.0392749244712991
2020-12-01,32250,33800,32250,33650,1258823,0.05817610062893075
2020-12-02,34000,35100,33550,35000,2140495,0.04011887072808329
2020-12-03,35300,35300,34500,35100,1061693,0.0028571428571428914
2020-12-04,35100,38300,34800,37800,3296317,0.07692307692307687
2020-12-07,38050,38800,36400,38000,2098536,0.005291005291005346
2020-12-08,37950,38400,37200,37250,1212292,-0.019736842105263164
2020-12-09,37850,40100,37700,39950,2590180,0.0724832214765101
2020-12-10,39850,42550,39300,40600,3441322,0.016270337922402955
2020-12-11,41250,41850,40600,41100,1497045,0.012315270935960632
2020-12-14,40500,41250,39800,40200,1230146,-0.021897810218978075
2020-12-15,40350,40650,38800,39200,1730966,-0.02487562189054726
2020-12-16,39700,40350,39250,39650,840585,0.011479591836734748
2020-12-17,39550,39600,38300,38900,1272833,-0.018915510718789386
2020-12-18,39050,39700,38550,38950,866252,0.0012853470437017567
2020-12-21,39250,39300,38050,38800,688938,-0.0038510911424903815
2020-12-22,38400,38500,37250,37350,1144405,-0.037371134020618535
2020-12-23,37600,38650,36800,38050,1165954,0.018741633199464536
2020-12-24,38350,39250,38050,38300,954349,0.006570302233902758
2020-12-28,38800,38800,38000,38250,827992,-0.0013054830287205776
2020-12-29,38800,39700,38450,39500,1247307,0.03267973856209161
2020-12-30,39650,40000,39050,39600,1003138,0.0025316455696202667
2021-01-04,40050,41300,39300,41200,1837076,0.04040404040404044
2021-01-05,41100,43800,40250,43550,3075718,0.05703883495145634
2021-01-06,43950,44550,42150,42400,1947996,-0.02640642939150406
2021-01-07,43550,45200,43350,44450,2582523,0.048349056603773644
2021-01-08,44850,49550,44800,46750,4466707,0.05174353205849269
2021-01-11,47100,48450,44000,45550,3092486,-0.025668449197860932
2021-01-12,44600,45650,43200,44400,1965550,-0.02524698133918768
2021-01-13,44500,45100,43400,44400,1318387,0.0
2021-01-14,44300,44500,43650,43900,1225032,-0.011261261261261257
2021-01-15,44250,44800,43250,43300,887614,-0.013667425968109326
2021-01-18,42350,43200,42050,42800,943524,-0.011547344110854452
2021-01-19,43200,45750,43100,45400,1661286,0.06074766355140193
2021-01-20,46900,46900,44600,46000,1529898,0.013215859030837107
2021-01-21,46500,46850,45750,45950,908983,-0.0010869565217391797
2021-01-22,46500,46500,44700,44700,1249670,-0.027203482045701888
2021-01-25,44500,45300,43950,45000,669035,0.006711409395973256
2021-01-26,45300,45300,43650,43650,1032075,-0.030000000000000027
2021-01-27,43650,44150,42550,42600,1035799,-0.02405498281786944
2021-01-28,40850,41800,40550,40750,1418701,-0.04342723004694837
2021-01-29,41400,41400,38350,38800,1823111,-0.047852760736196265
2021-02-01,38250,39500,37200,39450,1359933,0.01675257731958757
