Date,Open,High,Low,Close,Volume,Change
2021-07-14,64500,65300,64000,64400,55922,-0.015290519877675823
2021-07-15,65300,65400,64200,64800,59636,0.006211180124223503
2021-07-16,64200,65900,63300,65300,88599,0.007716049382715973
2021-07-19,64500,66300,64000,64900,68707,-0.006125574272588086
2021-07-20,64500,65100,63600,64000,80174,-0.013867488443759624
2021-07-21,64400,65900,64000,64700,73330,0.010937500000000044
2021-07-22,65300,67400,64900,66800,162977,0.032457496136012454
2021-07-23,66800,67200,66000,67000,88161,0.0029940119760478723
2021-07-26,67100,67400,66000,66200,74629,-0.011940298507462699
2021-07-27,66600,68500,66500,66800,94282,0.009063444108761365
2021-07-28,67900,67900,66300,67300,70875,0.007485029940119681
2021-07-29,67100,67900,66900,66900,54654,-0.005943536404160454
2021-07-30,66600,66600,64400,65000,118833,-0.02840059790732441
2021-08-02,65900,66100,65000,65000,56093,0.0
2021-08-03,63500,65300,62700,64600,83556,-0.006153846153846176
2021-08-04,64100,67000,64100,66400,123839,0.02786377708978338
2021-08-05,65700,67000,65600,66100,91940,-0.004518072289156572
2021-08-06,67000,67400,66300,67000,69915,0.013615733736762392
2021-08-09,66200,67000,65100,66200,70835,-0.011940298507462699
2021-08-10,65300,66900,65300,66900,71897,0.010574018126888296
2021-08-11,66800,67400,66100,66400,75552,-0.007473841554558991
2021-08-12,67400,68200,65100,66000,150740,-0.0060240963855421326
2021-08-13,67000,67000,64200,64600,106961,-0.021212121212121238
2021-08-17,65000,65400,62900,63100,99127,-0.023219814241486114
2021-08-18,61700,64600,61700,63400,103796,0.004754358161648264
2021-08-19,62300,62800,60800,60800,125221,-0.04100946372239744
2021-08-20,60500,61700,59700,60000,91610,-0.013157894736842146
2021-08-23,60200,64400,60200,63000,140283,0.050000000000000044
2021-08-24,63200,66900,63200,66100,146745,0.049206349206349254
2021-08-25,66100,68500,66000,66400,175346,0.004538577912254205
2021-08-26,66300,67300,64900,65800,73740,-0.009036144578313254
2021-08-27,65800,67000,65400,66000,74390,0.003039513677811634
2021-08-30,67000,68100,66400,66400,73194,0.0060606060606061
2021-08-31,66100,66700,65400,65900,91346,-0.0075301204819276935
2021-09-01,65400,67500,65400,67000,93248,0.01669195751138086
2021-09-02,66700,67800,65600,65800,75800,-0.017910447761193993
2021-09-03,65800,66700,65200,65200,62294,-0.00911854103343468
2021-09-06,65200,65700,64300,65400,60858,0.0030674846625766694
2021-09-07,65100,65800,64000,64300,375767,-0.016819571865443472
2021-09-08,63500,65000,63100,63200,89037,-0.017107309486780742
2021-09-09,62800,63300,62000,62000,118580,-0.01898734177215189
2021-09-10,62400,63900,62300,62800,90856,0.012903225806451646
2021-09-13,62400,63500,62000,63100,74340,0.004777070063694211
2021-09-14,63100,65800,63100,64700,130622,0.02535657686212356
2021-09-15,64200,65300,63800,64400,84642,-0.004636785162287493
2021-09-16,64300,64900,62700,62700,92601,-0.026397515527950333
2021-09-17,62800,63900,62400,62500,141549,-0.0031897926634768536
2021-09-23,62300,64100,61400,63400,135968,0.014399999999999968
2021-09-24,64000,64300,62500,63000,85042,-0.006309148264984188
2021-09-27,62300,64000,62300,62700,63588,-0.004761904761904745
2021-09-28,62100,62700,61600,62400,86614,-0.004784688995215336
2021-09-29,62300,62400,59600,60200,157486,-0.03525641025641024
2021-09-30,59800,61200,59800,61200,76003,0.01661129568106312
