Company_Name,Year,Total_Assets,Total_Debt,Total_Equity,Revenue,Operating_Income(added),Net_Income(added),Revenue_Increase_Rate,Operating_Income(added)_Increase_Rate,Net_Income(added)_Increase_Rate,Revenue_Profit_Status,Operating_Income(added)_Profit_Status,Net_Income(added)_Profit_Status,Debt_Equity_Ratio,ROA,ROE,EPS,PER
강원랜드,2020,3635973900214.0,391229925330.0,3244743974884.0,477474857789.0,-430879909084.0,-278763194868.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,L_Turned,L_Turned,25.28,6.8,8.52,-1361.0,-17.27
강원랜드,2021,3817618525429.0,568331444886.0,3249287080543.0,787377361927.0,-52800541031.0,-11910505355.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,L_Contd,L_Contd,29.98,12.33,16.03,-52.0,-462.5
강원랜드,2022,4157624144369.0,745844801897.0,3411779342472.0,1269418093650.0,217938431796.0,115887555306.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Turned,P_Turned,24.19,9.77,12.14,570.0,40.7
오리온,2017,1138455473054.0,486341236114.0,652114236940.0,393302071228.0,45022766719.0,34264073915.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,1912.0,54.65
오리온,2018,1163673067524.0,465777481733.0,697895585791.0,711901797746.0,92211127322.0,70764569010.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,3538.0,33.92
오리온,2019,1190809872307.0,443631853493.0,747178018814.0,732834533701.0,107773817760.0,76477931992.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,5454.0,19.34
오리온,2020,1206951233112.0,398318165477.0,808633067635.0,769223241057.0,114170089934.0,75658936781.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,6769.0,18.32
오리온,2021,1268634936224.0,399646797939.0,868988138285.0,807371801173.0,130936069396.0,92263401781.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,6519.0,15.88
오리온,2022,1228500765566.0,276810739673.0,951690025893.0,939112571506.0,140231959471.0,104657276209.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,9926.0,12.9
한국금융지주,2017,,,,,,,,,,,,,,,,,
한국금융지주,2018,,,,,,,,,,,,,,,,,
한국금융지주,2019,,,,,,,,,,,,,,,,,
한국금융지주,2020,,,,,,,,,,,,,,,,,
한국금융지주,2021,,,,,,,,,,,,,,,,,
한국금융지주,2022,,,,,,,,,,,,,,,,,
삼성증권,2017,,,,,,,,,,,,,,,,,
삼성증권,2018,,,,,,,,,,,,,,,,,
삼성증권,2019,,,,,,,,,,,,,,,,,
삼성증권,2020,,,,,,,,,,,,,,,,,
삼성증권,2021,,,,,,,,,,,,,,,,,
삼성증권,2022,,,,,,,,,,,,,,,,,
현대차우,2017,,,,,,,,,,,,,,,,,
현대차우,2018,,,,,,,,,,,,,,,,,
현대차우,2019,,,,,,,,,,,,,,,,,
현대차우,2020,,,,,,,,,,,,,,,,,
현대차우,2021,,,,,,,,,,,,,,,,,
현대차우,2022,,,,,,,,,,,,,,,,,
롯데지주,2017,6187084322875.0,1241882705326.0,4945201617549.0,,-3646215682.0,,0.0,0.0,0.0,L,L,L,30.79,14.53,19.0,7625.0,8.54
롯데지주,2018,9156136128637.0,3889265969594.0,5266870159043.0,,120808196199.0,,4.969345036534697,20.23448761404348,12.233047277251128,L_Turned,P_Turned,L_Turned,26.61,14.98,18.97,2713.0,19.42
롯데지주,2019,7796179617620.0,2395666359495.0,5400513258125.0,,241581534423.0,,-10.085108655904586,-209.59435757549008,-113.73305961191593,L_Turned,P_Contd,L_Turned,21.54,7.1,8.63,-5028.0,-7.75
롯데지주,2020,7936177329266.0,2901416884601.0,5034760444665.0,,163488057158.0,-307115848196.0,6.937796507031208,31.20968426588971,1.6759186572823677,L_Turned,P_Contd,L_Turned,25.28,6.8,8.52,-2775.0,-12.72
롯데지주,2021,8304048991156.0,3375083163611.0,4928965827545.0,,112072327865.0,-36358246381.0,16.738122795295123,35.86450129562061,49.58173390461269,L_Turned,P_Contd,L_Contd,29.98,12.33,16.03,4315.0,6.93
롯데지주,2022,9274644344054.0,4373419528568.0,4901224815486.0,,127127479970.0,63672134425.0,5.721868135847916,-26.358648761979435,-21.84281242788304,L_Turned,P_Contd,P_Turned,24.19,9.77,12.14,2387.0,12.9
쌍용C&E,2017,2999672693105.0,1084278421698.0,1915394271407.0,1033256984634.0,174462896877.0,422649749365.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,624.0,6.55
쌍용C&E,2018,2967127978072.0,1070485842329.0,1896642135743.0,995862518598.0,166948301134.0,150467970355.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,289.0,23.84
쌍용C&E,2019,2923004937024.0,1136353531132.0,1786651405892.0,1044759954868.0,170412768560.0,137323606536.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,259.0,23.98
쌍용C&E,2020,2923926636008.0,1252643385853.0,1671283250155.0,992643779458.0,196066668271.0,134193211231.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,P_Contd,25.28,6.8,8.52,275.0,24.29
쌍용C&E,2021,3042617621433.0,1412689517062.0,1629928104371.0,1142259759742.0,182874189554.0,179290831006.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Contd,29.98,12.33,16.03,370.0,20.84
쌍용C&E,2022,3324252823811.0,1744378391775.0,1579874432036.0,1329446840591.0,132736708315.0,144326673778.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,P_Contd,P_Contd,24.19,9.77,12.14,254.0,22.68
한온시스템,2017,2879446244881.0,1151086198117.0,1728360046764.0,2448738296040.0,204118519355.0,227205929521.0,0.0,0.0,0.0,P,P,P,30.79,14.53,19.0,541.0,25.69
한온시스템,2018,3518374752227.0,1981826132403.0,1536548619824.0,2604670991036.0,61836542323.0,17594610012.0,4.969345036534697,20.23448761404348,12.233047277251128,P_Contd,P_Contd,P_Contd,26.61,14.98,18.97,520.0,20.77
한온시스템,2019,4417199126048.0,2980470081657.0,1436729044391.0,2668852091021.0,121065691800.0,67428850629.0,-10.085108655904586,-209.59435757549008,-113.73305961191593,P_Contd,P_Contd,P_Contd,21.54,7.1,8.63,597.0,18.68
한온시스템,2020,4814754096054.0,3511775039451.0,1302979056603.0,2680084687965.0,56604576731.0,-23055699634.0,6.937796507031208,31.20968426588971,1.6759186572823677,P_Contd,P_Contd,L_Turned,25.28,6.8,8.52,207.0,78.5
한온시스템,2021,4701205491310.0,3556511847392.0,1144693643918.0,2860878991599.0,42988278189.0,71348986924.0,16.738122795295123,35.86450129562061,49.58173390461269,P_Contd,P_Contd,P_Turned,29.98,12.33,16.03,578.0,23.27
한온시스템,2022,5018097517132.0,4152696246328.0,865401270804.0,3202875799921.0,-8710688060.0,-92007648402.0,5.721868135847916,-26.358648761979435,-21.84281242788304,P_Contd,L_Turned,L_Turned,24.19,9.77,12.14,38.0,212.89
현대해상,2017,,,,,,,,,,,,,,,,,
현대해상,2018,,,,,,,,,,,,,,,,,
현대해상,2019,,,,,,,,,,,,,,,,,
현대해상,2020,,,,,,,,,,,,,,,,,
현대해상,2021,,,,,,,,,,,,,,,,,
현대해상,2022,,,,,,,,,,,,,,,,,
